"subject" "activity" "mode" "parameter" "measure" "axis" "value" "component" "datasource"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "mean" NA -0.185720285744898 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.281963359177551 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "X" 0.0300353383483878 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Y" -0.0319359434489796 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Z" -0.230434213204082 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "X" -0.950559811632653 "Gravity" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Y" -0.937018658979592 "Gravity" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Z" -0.895939695102041 "Gravity" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "X" -0.012283860544898 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Y" -0.101601390640816 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Z" -0.345735032326531 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "X" -0.458030542938775 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Y" -0.126349194938775 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "" "std" "Z" -0.124702454242857 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "X" -0.487027342244898 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Y" -0.238824827530612 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "Jerk" "std" "Z" -0.268761480242857 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "Mag" "std" NA 0.0198843506265306 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "Mag" "std" NA 0.0198843506265306 "Gravity" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "std" NA -0.0257877197081633 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "TIME" "Mag" "std" NA -0.225724368061224 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "TIME" "JerkMag" "std" NA -0.306510645530612 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "X" 0.0243308391387755 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Y" -0.112963739953061 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Z" -0.297927894693878 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "std" "X" -0.0863278966402041 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "std" "Y" -0.134580008877551 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "Jerk" "std" "Z" -0.401721464285714 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "X" -0.495422486102041 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Y" -0.181414728657143 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "" "std" "Z" -0.238443565306122 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "std" NA -0.186530301073469 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.104052260726531 "Body" "Acc"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "Mag" "std" NA -0.398350390122449 "Body" "Gyro"
"1" "WALKING_DOWNSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.391919876612245 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "X" 0.255461689622641 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "Y" -0.0239531492643396 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "Z" -0.0973020020943396 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "X" 0.89335109754717 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "Y" -0.362153364339623 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "Z" -0.075402939754717 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "X" 0.101372729922642 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Y" 0.0194863076188679 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Z" -0.0455625449113208 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "X" 0.050549379754717 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "Y" -0.166170015088679 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "" "mean" "Z" 0.0583595463981132 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "X" -0.122232768011321 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Y" -0.0421485884509434 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "mean" "Z" -0.0407125527654717 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Mag" "mean" NA -0.129927630735849 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Mag" "mean" NA -0.129927630735849 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "JerkMag" "mean" NA -0.466503446226415 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Mag" "mean" NA -0.126735589969811 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "JerkMag" "mean" NA -0.59488286509434 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "X" -0.404321784150943 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Y" -0.190976720811321 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Z" -0.433349702075472 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "mean" "X" -0.479875245660377 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "mean" "Y" -0.41344458754717 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "mean" "Z" -0.685474353962264 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "X" -0.492611667924528 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Y" -0.319474609056604 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "mean" "Z" -0.453597213018868 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "mean" NA -0.352395944716981 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.44265216245283 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "mean" NA -0.325961457396226 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "mean" NA -0.634665082075472 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.35470802509434 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" -0.00232026501698113 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.0194792388471698 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.956367027924528 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" -0.952849233207547 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.912379410377358 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "X" -0.446843887735849 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Y" -0.378274426037736 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Z" -0.706593530943396 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "X" -0.544871104528302 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "Y" 0.00410518379811321 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "" "std" "Z" -0.50716867490566 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "X" -0.614786508490566 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Y" -0.601696656226415 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Jerk" "std" "Z" -0.606332002264151 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.324970929245283 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.324970929245283 "Gravity" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "JerkMag" "std" NA -0.478991622075472 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "TIME" "Mag" "std" NA -0.14861931805283 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "TIME" "JerkMag" "std" NA -0.648553044339623 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.337428188679245 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" 0.0217695106566038 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" 0.0859565543849057 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "X" -0.461907025849057 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Y" -0.381777065283019 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Jerk" "std" "Z" -0.726040200754717 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "X" -0.565892490754717 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Y" 0.151538905566038 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "" "std" "Z" -0.57170784 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.416260101509434 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.533059853773585 "Body" "Acc"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "Mag" "std" NA -0.182985518264151 "Body" "Gyro"
"1" "WALKING_UPSTAIRS" "FREQUENCY" "JerkMag" "std" NA -0.693930521509434 "Body" "Gyro"
"2" "LAYING" "TIME" "" "mean" "X" 0.281373403958333 "Body" "Acc"
"2" "LAYING" "TIME" "" "mean" "Y" -0.0181587397583333 "Body" "Acc"
"2" "LAYING" "TIME" "" "mean" "Z" -0.107245610416667 "Body" "Acc"
"2" "LAYING" "TIME" "" "mean" "X" -0.509754238125 "Gravity" "Acc"
"2" "LAYING" "TIME" "" "mean" "Y" 0.752536639375 "Gravity" "Acc"
"2" "LAYING" "TIME" "" "mean" "Z" 0.646834879583333 "Gravity" "Acc"
"2" "LAYING" "TIME" "Jerk" "mean" "X" 0.0825972511666667 "Body" "Acc"
"2" "LAYING" "TIME" "Jerk" "mean" "Y" 0.012254788451875 "Body" "Acc"
"2" "LAYING" "TIME" "Jerk" "mean" "Z" -0.00180264895625 "Body" "Acc"
"2" "LAYING" "TIME" "" "mean" "X" -0.01847660675 "Body" "Gyro"
"2" "LAYING" "TIME" "" "mean" "Y" -0.111800824583333 "Body" "Gyro"
"2" "LAYING" "TIME" "" "mean" "Z" 0.144882846104167 "Body" "Gyro"
"2" "LAYING" "TIME" "Jerk" "mean" "X" -0.101974134208333 "Body" "Gyro"
"2" "LAYING" "TIME" "Jerk" "mean" "Y" -0.0358590176083333 "Body" "Gyro"
"2" "LAYING" "TIME" "Jerk" "mean" "Z" -0.0701783020833333 "Body" "Gyro"
"2" "LAYING" "TIME" "Mag" "mean" NA -0.977435485208333 "Body" "Acc"
"2" "LAYING" "TIME" "Mag" "mean" NA -0.977435485208333 "Gravity" "Acc"
"2" "LAYING" "TIME" "JerkMag" "mean" NA -0.987741696041667 "Body" "Acc"
"2" "LAYING" "TIME" "Mag" "mean" NA -0.950011569583333 "Body" "Gyro"
"2" "LAYING" "TIME" "JerkMag" "mean" NA -0.991767074166667 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "" "mean" "X" -0.976725059791667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "" "mean" "Y" -0.979800877916667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "" "mean" "Z" -0.984380981875 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Jerk" "mean" "X" -0.985813630833333 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Jerk" "mean" "Y" -0.982768250416667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Jerk" "mean" "Z" -0.986197134583333 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "" "mean" "X" -0.9864311425 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "" "mean" "Y" -0.983321635416667 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "" "mean" "Z" -0.9626718875 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.975110196458333 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.985374114791667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Mag" "mean" NA -0.972112972708333 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "JerkMag" "mean" NA -0.990248702291667 "Body" "Gyro"
"2" "LAYING" "TIME" "" "std" "X" -0.974059464791667 "Body" "Acc"
"2" "LAYING" "TIME" "" "std" "Y" -0.98027739875 "Body" "Acc"
"2" "LAYING" "TIME" "" "std" "Z" -0.984233296875 "Body" "Acc"
"2" "LAYING" "TIME" "" "std" "X" -0.959014441458333 "Gravity" "Acc"
"2" "LAYING" "TIME" "" "std" "Y" -0.988211865208333 "Gravity" "Acc"
"2" "LAYING" "TIME" "" "std" "Z" -0.984230418125 "Gravity" "Acc"
"2" "LAYING" "TIME" "Jerk" "std" "X" -0.98587216875 "Body" "Acc"
"2" "LAYING" "TIME" "Jerk" "std" "Y" -0.98317254125 "Body" "Acc"
"2" "LAYING" "TIME" "Jerk" "std" "Z" -0.988442014375 "Body" "Acc"
"2" "LAYING" "TIME" "" "std" "X" -0.988275232916667 "Body" "Gyro"
"2" "LAYING" "TIME" "" "std" "Y" -0.982291608958333 "Body" "Gyro"
"2" "LAYING" "TIME" "" "std" "Z" -0.960306560416667 "Body" "Gyro"
"2" "LAYING" "TIME" "Jerk" "std" "X" -0.993235849166667 "Body" "Gyro"
"2" "LAYING" "TIME" "Jerk" "std" "Y" -0.989567537916667 "Body" "Gyro"
"2" "LAYING" "TIME" "Jerk" "std" "Z" -0.98803582125 "Body" "Gyro"
"2" "LAYING" "TIME" "Mag" "std" NA -0.972873912916667 "Body" "Acc"
"2" "LAYING" "TIME" "Mag" "std" NA -0.972873912916667 "Gravity" "Acc"
"2" "LAYING" "TIME" "JerkMag" "std" NA -0.98551807625 "Body" "Acc"
"2" "LAYING" "TIME" "Mag" "std" NA -0.961164053958333 "Body" "Gyro"
"2" "LAYING" "TIME" "JerkMag" "std" NA -0.989718095208333 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "" "std" "X" -0.973246482083333 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "" "std" "Y" -0.981025105625 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "" "std" "Z" -0.984792185 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Jerk" "std" "X" -0.987250255833333 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Jerk" "std" "Y" -0.984987392916667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Jerk" "std" "Z" -0.989345368541667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "" "std" "X" -0.988860685833333 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "" "std" "Y" -0.981910616458333 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "" "std" "Z" -0.963174222291667 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "Mag" "std" NA -0.975121387916667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.984568489166667 "Body" "Acc"
"2" "LAYING" "FREQUENCY" "Mag" "std" NA -0.96109837875 "Body" "Gyro"
"2" "LAYING" "FREQUENCY" "JerkMag" "std" NA -0.989492660416667 "Body" "Gyro"
"2" "SITTING" "TIME" "" "mean" "X" 0.27708735173913 "Body" "Acc"
"2" "SITTING" "TIME" "" "mean" "Y" -0.0156879937282609 "Body" "Acc"
"2" "SITTING" "TIME" "" "mean" "Z" -0.109218272456522 "Body" "Acc"
"2" "SITTING" "TIME" "" "mean" "X" 0.940477273043478 "Gravity" "Acc"
"2" "SITTING" "TIME" "" "mean" "Y" -0.105630024498783 "Gravity" "Acc"
"2" "SITTING" "TIME" "" "mean" "Z" 0.19872676876087 "Gravity" "Acc"
"2" "SITTING" "TIME" "Jerk" "mean" "X" 0.0722564387173913 "Body" "Acc"
"2" "SITTING" "TIME" "Jerk" "mean" "Y" 0.0116954511323913 "Body" "Acc"
"2" "SITTING" "TIME" "Jerk" "mean" "Z" 0.00760546929869565 "Body" "Acc"
"2" "SITTING" "TIME" "" "mean" "X" -0.0454706620434783 "Body" "Gyro"
"2" "SITTING" "TIME" "" "mean" "Y" -0.0599286797043478 "Body" "Gyro"
"2" "SITTING" "TIME" "" "mean" "Z" 0.0412277462173913 "Body" "Gyro"
"2" "SITTING" "TIME" "Jerk" "mean" "X" -0.0936328412826087 "Body" "Gyro"
"2" "SITTING" "TIME" "Jerk" "mean" "Y" -0.0415602029130435 "Body" "Gyro"
"2" "SITTING" "TIME" "Jerk" "mean" "Z" -0.04358509665 "Body" "Gyro"
"2" "SITTING" "TIME" "Mag" "mean" NA -0.967893623913043 "Body" "Acc"
"2" "SITTING" "TIME" "Mag" "mean" NA -0.967893623913043 "Gravity" "Acc"
"2" "SITTING" "TIME" "JerkMag" "mean" NA -0.986774713043478 "Body" "Acc"
"2" "SITTING" "TIME" "Mag" "mean" NA -0.946035087173913 "Body" "Gyro"
"2" "SITTING" "TIME" "JerkMag" "mean" NA -0.991081493913043 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "" "mean" "X" -0.985803840652174 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "" "mean" "Y" -0.957343498478261 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "" "mean" "Z" -0.970162172608696 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Jerk" "mean" "X" -0.987848793695652 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Jerk" "mean" "Y" -0.977139702826087 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Jerk" "mean" "Z" -0.985129050217391 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "" "mean" "X" -0.982621389565217 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "" "mean" "Y" -0.982100923695652 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "" "mean" "Z" -0.959814822391304 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "Mag" "mean" NA -0.96127374826087 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "JerkMag" "mean" NA -0.983874698913043 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Mag" "mean" NA -0.971840596086956 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "JerkMag" "mean" NA -0.989861950869565 "Body" "Gyro"
"2" "SITTING" "TIME" "" "std" "X" -0.986822279565217 "Body" "Acc"
"2" "SITTING" "TIME" "" "std" "Y" -0.950704499130435 "Body" "Acc"
"2" "SITTING" "TIME" "" "std" "Z" -0.95982817173913 "Body" "Acc"
"2" "SITTING" "TIME" "" "std" "X" -0.979988760869565 "Gravity" "Acc"
"2" "SITTING" "TIME" "" "std" "Y" -0.956750273043478 "Gravity" "Acc"
"2" "SITTING" "TIME" "" "std" "Z" -0.954415873043478 "Gravity" "Acc"
"2" "SITTING" "TIME" "Jerk" "std" "X" -0.988055854130435 "Body" "Acc"
"2" "SITTING" "TIME" "Jerk" "std" "Y" -0.977983955434783 "Body" "Acc"
"2" "SITTING" "TIME" "Jerk" "std" "Z" -0.98751821173913 "Body" "Acc"
"2" "SITTING" "TIME" "" "std" "X" -0.985742027826087 "Body" "Gyro"
"2" "SITTING" "TIME" "" "std" "Y" -0.978919526956522 "Body" "Gyro"
"2" "SITTING" "TIME" "" "std" "Z" -0.959803708695652 "Body" "Gyro"
"2" "SITTING" "TIME" "Jerk" "std" "X" -0.989709023043478 "Body" "Gyro"
"2" "SITTING" "TIME" "Jerk" "std" "Y" -0.990889614782609 "Body" "Gyro"
"2" "SITTING" "TIME" "Jerk" "std" "Z" -0.985542325652174 "Body" "Gyro"
"2" "SITTING" "TIME" "Mag" "std" NA -0.953081444130435 "Body" "Acc"
"2" "SITTING" "TIME" "Mag" "std" NA -0.953081444130435 "Gravity" "Acc"
"2" "SITTING" "TIME" "JerkMag" "std" NA -0.984475868043478 "Body" "Acc"
"2" "SITTING" "TIME" "Mag" "std" NA -0.961313624130435 "Body" "Gyro"
"2" "SITTING" "TIME" "JerkMag" "std" NA -0.989594919565217 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "" "std" "X" -0.98736209 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "" "std" "Y" -0.950073754130435 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "" "std" "Z" -0.956862864130435 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Jerk" "std" "X" -0.989459107391304 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Jerk" "std" "Y" -0.980804228478261 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Jerk" "std" "Z" -0.988570804130435 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "" "std" "X" -0.986808501521739 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "" "std" "Y" -0.977356188695652 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "" "std" "Z" -0.963522659782609 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "Mag" "std" NA -0.955575602173913 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "JerkMag" "std" NA -0.984124185869565 "Body" "Acc"
"2" "SITTING" "FREQUENCY" "Mag" "std" NA -0.961385745217391 "Body" "Gyro"
"2" "SITTING" "FREQUENCY" "JerkMag" "std" NA -0.989632908913043 "Body" "Gyro"
"2" "STANDING" "TIME" "" "mean" "X" 0.277911472222222 "Body" "Acc"
"2" "STANDING" "TIME" "" "mean" "Y" -0.0184208270166667 "Body" "Acc"
"2" "STANDING" "TIME" "" "mean" "Z" -0.105908536055556 "Body" "Acc"
"2" "STANDING" "TIME" "" "mean" "X" 0.896928566851852 "Gravity" "Acc"
"2" "STANDING" "TIME" "" "mean" "Y" -0.370062696851852 "Gravity" "Acc"
"2" "STANDING" "TIME" "" "mean" "Z" 0.129747161222222 "Gravity" "Acc"
"2" "STANDING" "TIME" "Jerk" "mean" "X" 0.0747588597592593 "Body" "Acc"
"2" "STANDING" "TIME" "Jerk" "mean" "Y" 0.0103291774794444 "Body" "Acc"
"2" "STANDING" "TIME" "Jerk" "mean" "Z" -0.00837158846722222 "Body" "Acc"
"2" "STANDING" "TIME" "" "mean" "X" -0.0238623875712963 "Body" "Gyro"
"2" "STANDING" "TIME" "" "mean" "Y" -0.0820396577592593 "Body" "Gyro"
"2" "STANDING" "TIME" "" "mean" "Z" 0.0878351695481481 "Body" "Gyro"
"2" "STANDING" "TIME" "Jerk" "mean" "X" -0.105562157888889 "Body" "Gyro"
"2" "STANDING" "TIME" "Jerk" "mean" "Y" -0.042241953537037 "Body" "Gyro"
"2" "STANDING" "TIME" "Jerk" "mean" "Z" -0.0546539479425926 "Body" "Gyro"
"2" "STANDING" "TIME" "Mag" "mean" NA -0.965875181296296 "Body" "Acc"
"2" "STANDING" "TIME" "Mag" "mean" NA -0.965875181296296 "Gravity" "Acc"
"2" "STANDING" "TIME" "JerkMag" "mean" NA -0.980489077407407 "Body" "Acc"
"2" "STANDING" "TIME" "Mag" "mean" NA -0.963466341851852 "Body" "Gyro"
"2" "STANDING" "TIME" "JerkMag" "mean" NA -0.983951904259259 "Body" "Gyro"
"2" "STANDING" "FREQUENCY" "" "mean" "X" -0.983946739814815 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "" "mean" "Y" -0.959871697407407 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "" "mean" "Z" -0.962471195740741 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "Jerk" "mean" "X" -0.980973241666667 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "Jerk" "mean" "Y" -0.970851337962963 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "Jerk" "mean" "Z" -0.979775152037037 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "" "mean" "X" -0.967037112037037 "Body" "Gyro"
"2" "STANDING" "FREQUENCY" "" "mean" "Y" -0.972576152962963 "Body" "Gyro"
"2" "STANDING" "FREQUENCY" "" "mean" "Z" -0.960627696111111 "Body" "Gyro"
"2" "STANDING" "FREQUENCY" "Mag" "mean" NA -0.964052166481482 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "JerkMag" "mean" NA -0.977065295555556 "Body" "Acc"
"2" "STANDING" "FREQUENCY" "Mag" "mean" NA -0.961775904814815 "Body" "Gyro"
"2" "STANDING" "FREQUENCY" "JerkMag" "mean" NA -0.977849827407407 "Body" "Gyro"
"2" "STANDING" "TIME" "" "std" "X" -0.987271889259259 "Body" "Acc"
"2" "STANDING" "TIME" "" "std" "Y" -0.957304989259259 "Body" "Acc"
"2" "STANDING" "TIME" "" "std" "Z" -0.949741851296296 "Body" "Acc"
"2" "STANDING" "TIME" "" "std" "X" -0.986685818703704 "Gravity" "Acc"
"2" "STANDING" "TIME" "" "std" "Y" -0.97419442037037 "Gravity" "Acc"
"2" "STANDING" "TIME" "" "std" "Z" -0.945927078703704 "Gravity" "Acc"
"2" "STANDING" "TIME" "Jerk" "std" "X" -0.981085715555556 "Body" "Acc"
"2" "STANDING" "TIME" "Jerk" "std" "Y" -0.97105943962963 "Body" "Acc"
"2" "STANDING" "TIME" "Jerk" "std" "Z" -0.982841446481482 "Body" "Acc"
"2" "STANDING" "TIME" "" "std" "X" -0.972998629814815 "Body" "Gyro"
"2" "STANDING" "TIME" "" "std" "Y" -0.971441996481481 "Body" "Gyro"
"2" "STANDING" "TIME" "" "std" "Z" -0.964856701851852 "Body" "Gyro"
"2" "STANDING" "TIME" "Jerk" "std" "X" -0.979324000740741 "Body" "Gyro"
"2" "STANDING" "TIME" "Jerk" "std" "Y" -0.983447258518519 "Body" "Gyro"
"2" "STANDING" "TIME" "Jerk" "std" "Z" -0.973610118333333 "Body" "Gyro"
"2" "STANDING" "TIME" "Mag" "std" NA -0.957874965 "Body" "Acc"
